number,country,points,price,province,region_1,region_2,title,variety,winery,taste,array
408,France,96,195.0,Bordeaux,Pauillac,,Château+Lynch-Bages+++Pauilla,Bordeaux-style Red Blend,Château Lynch-Bages,,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
409,US,96,85.0,California,Russian River Valley,Sonoma,Williams+Selyem++Lewis+MacGregor+Estate+Vineyard+Pinot+Noir+,Pinot Noir,Williams Selyem,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
410,US,96,85.0,Oregon,Chehalem Mountains,Willamette Valley,Alloro++Estate+Justina+Pinot+Noir+,Pinot Noir,Alloro,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
411,US,96,40.0,California,San Luis Obispo County,Central Coast,Stolo++Estate+Syrah+,Syrah,Stolo,white-aromatic-and-floral,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
412,US,96,90.0,California,Paso Robles,Central Coast,Epoch+Estate+Wines++Block+B+Paderewski+Vineyard+Syrah+,Syrah,Epoch Estate Wines,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
413,France,96,110.0,Bordeaux,Pauillac,,Château+Pontet-Canet+++Pauilla,Bordeaux-style Red Blend,Château Pontet-Canet,,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
414,France,96,175.0,Bordeaux,Saint-Émilion,,Le+Dôme+++Saint-Émilio,Bordeaux-style Red Blend,Le Dôme,white-buttery-and-complex,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
415,France,96,50.0,Bordeaux,Pessac-Léognan,,Château+Malartic-Lagravière+++Pessac-Léogna,Bordeaux-style White Blend,Château Malartic-Lagravière,red-rich-and-intense,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
416,France,96,200.0,Bordeaux,Saint-Julien,,Château+Léoville+Poyferré+++Saint-Julie,Bordeaux-style Red Blend,Château Léoville Poyferré,red-bold-and-structured,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
417,France,96,200.0,Bordeaux,Saint-Émilion,,Château+Valandraud+++Saint-Émilio,Bordeaux-style Red Blend,Château Valandraud,,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
418,Spain,96,290.0,Catalonia,Priorat,,Terroir+Al+Límit++Les+Tosses+Carignan+,Carignan,Terroir Al Límit,white-dry-and-nutty,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
419,US,96,55.0,Washington,Columbia Valley (WA),Columbia Valley,Corliss+Estates++Syrah+,Syrah,Corliss Estates,white-dry-and-nutty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
420,Italy,96,175.0,Veneto,Amarone della Valpolicella Classico,,Masi++Mazzano++,"Corvina, Rondinella, Molinara",Masi,red-light-and-perfumed,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
421,France,96,62.0,Burgundy,Chablis,,Domaine+Jean-Paul+et+Benoît+Droin++Vaudésir+Grand+Cru++,Chardonnay,Domaine Jean-Paul et Benoît Droin,white-dry-and-nutty,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
422,Italy,96,79.0,Piedmont,Barolo,,Attilio+Ghisolfi++Bussia+Bricco+Visette++,Nebbiolo,Attilio Ghisolfi,white-buttery-and-complex,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
423,France,96,115.0,Burgundy,Chablis,,William+Fèvre++Les+Clos+Grand+Cru++,Chardonnay,William Fèvre,white-buttery-and-complex,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
424,Italy,96,149.0,Piedmont,Barolo,,Rivetto++Briccolina++,Nebbiolo,Rivetto,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
425,France,96,62.0,Burgundy,Chablis,,Domaine+Jean-Paul+et+Benoît+Droin++Valmur+Grand+Cru++,Chardonnay,Domaine Jean-Paul et Benoît Droin,white-buttery-and-complex,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
426,US,96,80.0,Washington,Horse Heaven Hills,Columbia Valley,Den+Hoed++Andreas+Cabernet+Sauvignon+,Cabernet Sauvignon,Den Hoed,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
427,France,96,304.0,Burgundy,Clos de la Roche,,Domaine+Dujac++Clos+de+la+Roche++,Pinot Noir,Domaine Dujac,white-buttery-and-complex,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
428,ETC,96,220.0,Madeira,,,Blandy's++Verdelho+,Verdelho,Blandy's,,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
429,Italy,96,131.0,Piedmont,Barolo,,Luigi+Oddero+&+Figli++Vigna+Rionda++,Nebbiolo,Luigi Oddero & Figli,red-rich-and-intense,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
430,France,96,370.0,Burgundy,Bâtard-Montrachet,,Louis+Jadot+++Bâtard-Montrache,Chardonnay,Louis Jadot,white-green-and-flinty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
431,France,96,510.0,Burgundy,Musigny,,Domaine+Jacques+Prieur++Musigny++,Pinot Noir,Domaine Jacques Prieur,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
432,Italy,96,80.0,Piedmont,Barolo,,Cordero+di+Montezemolo++Bricco+Gattera++,Nebbiolo,Cordero di Montezemolo,white-tropical-and-balanced,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
433,US,96,85.0,Washington,Red Mountain,Columbia Valley,Mark+Ryan++Lonely+Heart+Cabernet+Sauvignon+,Cabernet Sauvignon,Mark Ryan,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
434,US,96,85.0,Washington,Walla Walla Valley (WA),Columbia Valley,Figgins++Estate+Red+,Bordeaux-style Red Blend,Figgins,white-dry-and-nutty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
435,US,96,55.0,California,Sonoma Coast,Sonoma,Williams+Selyem++Terra+de+Promissio+Vineyard+Pinot+Noir+,Pinot Noir,Williams Selyem,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
436,US,96,45.0,California,Russian River Valley,Sonoma,De+Loach++Pennacchio+Vineyard+Pinot+Noir+,Pinot Noir,De Loach,white-dry-and-nutty,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
437,US,96,135.0,California,Napa Valley,Napa,Venge++Family+Reserve+Cabernet+Sauvignon+,Cabernet Sauvignon,Venge,red-bold-and-structured,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
438,ETC,96,200.0,Port,,,Niepoort+NV++Years+Old+Tawny++,Port,Niepoort,white-buttery-and-complex,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
439,US,96,95.0,California,Napa Valley,Napa,David+Arthur++Cabernet+Sauvignon+,Cabernet Sauvignon,David Arthur,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
440,US,96,145.0,California,Rutherford,Napa,Rubicon+Estate++Rubicon+Red+,Bordeaux-style Red Blend,Rubicon Estate,red-bold-and-structured,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
441,US,96,110.0,California,Napa Valley,Napa,Kendall-Jackson++Stature+Red+,Bordeaux-style Red Blend,Kendall-Jackson,white-dry-and-nutty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
442,Italy,96,165.0,Piedmont,Barolo,,Sandrone++Cannubi+Boschis++,Nebbiolo,Sandrone,red-rich-and-intense,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
443,France,96,142.0,Burgundy,Chablis,,Domaine+Christian+Moreau+Père+et+Fils++Les+Clos+Grand+Cru+Cuvée+Clos+des+Hospices++,Chardonnay,Domaine Christian Moreau Père et Fils,red-light-and-perfumed,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
444,US,96,135.0,Washington,Walla Walla Valley (WA),Columbia Valley,Leonetti+Cellar++Reserve+Red+,Bordeaux-style Red Blend,Leonetti Cellar,red-rich-and-intense,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
445,France,96,175.0,Rhône Valley,Côte Rôtie,,E.+Guigal++La+Mouline++,Rhône-style Red Blend,E. Guigal,red-savory-and-classic,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
446,US,96,44.0,California,Sta. Rita Hills,Central Coast,Samsara++Las+Hermanas+Vineyard+Pinot+Noir+,Pinot Noir,Samsara,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
447,US,96,44.0,Washington,Washington,Washington Other,Woodward+Canyon++Chardonnay+,Chardonnay,Woodward Canyon,white-aromatic-and-floral,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
448,Italy,96,90.0,Northeastern Italy,Colli Orientali del Friuli,,Livio+Felluga++Picolit+Picolit+,Picolit,Livio Felluga,,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
449,France,96,260.0,Burgundy,Puligny-Montrachet,,Domaine+Leflaive++Les+Pucelles+Premier+Cru++,Chardonnay,Domaine Leflaive,,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
450,France,96,0.0,Burgundy,Chablis,,Domaine+Laroche++Les+Clos+Grand+Cru++,Chardonnay,Domaine Laroche,white-buttery-and-complex,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
451,France,96,73.0,Burgundy,Chablis,,Domaine+Pinson++Les+Clos+Grand+Cru+,Chardonnay,Domaine Pinson,red-light-and-perfumed,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
452,US,96,150.0,California,Napa Valley,Napa,Colgin++Herb+Lamb+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Colgin,white-dry-and-nutty,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
453,US,96,100.0,California,Napa Valley,Napa,Stag's+Leap+Wine+Cellars++SLV+Cabernet+Sauvignon+,Cabernet Sauvignon,Stag's Leap Wine Cellars,red-rich-and-intense,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
454,US,96,120.0,California,Napa Valley,Napa,Dalla+Valle++Maya+Red+,Red Blend,Dalla Valle,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
455,ETC,96,95.0,Mosel,,,Dr.+Pauly+Bergweiler++Bernkasteler+Johannisbrünnchen+Eiswein+Riesling+,Riesling,Dr. Pauly Bergweiler,white-tropical-and-balanced,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]"
456,US,96,245.0,California,Napa Valley,Napa,Jarvis++Estate+Grown+Cave+Fermented+Reserve+Cabernet+Sauvignon+,Cabernet Sauvignon,Jarvis,white-aromatic-and-floral,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
457,France,96,175.0,Bordeaux,Saint-Julien,,Château+Léoville+Las+Cases+++Saint-Julie,Bordeaux-style Red Blend,Château Léoville Las Cases,red-light-and-perfumed,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
458,Italy,96,80.0,Tuscany,Toscana,,Isole+e+Olena++Cepparello+Sangiovese+,Sangiovese,Isole e Olena,red-light-and-perfumed,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
459,France,96,105.0,Bordeaux,Pauillac,,Château+Pontet-Canet+++Pauilla,Bordeaux-style Red Blend,Château Pontet-Canet,white-dry-and-nutty,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
460,France,96,685.0,Bordeaux,Pauillac,,Château+Lafite+Rothschild+++Pauilla,Bordeaux-style Red Blend,Château Lafite Rothschild,white-green-and-flinty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
461,Italy,96,27.0,Tuscany,Chianti Classico,,Isole+e+Olena+++Chianti+Classic,Red Blend,Isole e Olena,red-light-and-perfumed,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
462,Spain,96,130.0,Northern Spain,Ribera del Duero,,Emilio+Moro++Malleolus+de+Valderramiro++,Tinto Fino,Emilio Moro,red-rich-and-intense,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
463,US,96,45.0,Washington,Snipes Mountain,Columbia Valley,Maison+Bleue++Gravière+Upland+Vineyard+Mourvèdre-Syrah-Grenache+Red+,Rhône-style Red Blend,Maison Bleue,white-aromatic-and-floral,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
464,US,96,450.0,California,Sonoma County,Sonoma,Verité++La+Joie+Red+,Bordeaux-style Red Blend,Verité,red-rich-and-intense,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
465,US,96,50.0,California,Russian River Valley,Sonoma,Lynmar++Susanna's+Vineyard+Chardonnay+,Chardonnay,Lynmar,red-savory-and-classic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
466,US,96,85.0,California,Napa Valley,Napa,Pride+Mountain++Vintner+Select+Cuvée+Cabernet+Sauvignon+,Cabernet Sauvignon,Pride Mountain,white-buttery-and-complex,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
467,US,96,70.0,California,Mt. Harlan,Central Coast,Calera++Reed+Pinot+Noir+,Pinot Noir,Calera,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
468,US,96,115.0,California,Fort Ross-Seaview,Sonoma,Wayfarer++Mother+Rock+Pinot+Noir+,Pinot Noir,Wayfarer,white-buttery-and-complex,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
469,Italy,96,73.0,Tuscany,Brunello di Montalcino,,Mocali++Riserva++,Sangiovese Grosso,Mocali,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
470,US,96,60.0,California,Sta. Rita Hills,Central Coast,Siduri++Clos+Pepe+Vineyard+Pinot+Noir+,Pinot Noir,Siduri,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
471,France,96,450.0,Burgundy,Chevalier-Montrachet,,Louis+Latour++Les+Demoiselles++,Chardonnay,Louis Latour,white-buttery-and-complex,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
472,France,96,132.0,Bordeaux,Pessac-Léognan,,Domaine+de+Chevalier+++Pessac-Léogn,Bordeaux-style White Blend,Domaine de Chevalier,white-buttery-and-complex,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
473,Spain,96,50.0,Northern Spain,Ribera del Duero,,Valderiz++Juegabolos++,Tinta del Pais,Valderiz,red-bold-and-structured,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
474,US,96,65.0,California,Santa Lucia Highlands,Central Coast,Siduri++Pisoni+VIneyard+Pinot+Noir+,Pinot Noir,Siduri,,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
475,France,96,0.0,Bordeaux,Saint-Julien,,Château+Ducru+Beaucaillou+++Saint-Julie,Bordeaux-style Red Blend,Château Ducru Beaucaillou,white-dry-and-nutty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
476,Australia,96,150.0,South Australia,McLaren Vale,,Hickinbotham++The+Peake+Cabernet-Shiraz+,Cabernet-Shiraz,Hickinbotham,red-bold-and-structured,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
477,France,96,155.0,Champagne,Champagne,,Bollinger++La+Grande+Année+Brut++,Champagne Blend,Bollinger,red-rich-and-intense,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
478,France,96,0.0,Bordeaux,Saint-Estèphe,,Château+Montrose+++Saint-Estèph,Bordeaux-style Red Blend,Château Montrose,white-green-and-flinty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
479,Italy,96,50.0,Tuscany,Brunello di Montalcino,,Baricci+++Brunello+di+Montalcin,Sangiovese,Baricci,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
480,US,96,64.0,California,Santa Maria Valley,Central Coast,Foxen++Block++Bien+Nacido+Vineyard+Pinot+Noir+,Pinot Noir,Foxen,white-green-and-flinty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
481,Italy,96,85.0,Tuscany,Brunello di Montalcino,,Le+Potazzine+++Brunello+di+Montalcin,Sangiovese,Le Potazzine,white-green-and-flinty,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
482,US,96,150.0,California,Adelaida District,Central Coast,Daou++Soul+of+a+Lion+Cabernet+Sauvignon+,Cabernet Sauvignon,Daou,white-dry-and-nutty,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
483,US,96,155.0,California,Oakville,Napa,Nickel+&+Nickel++Martin+Stelling+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Nickel & Nickel,white-green-and-flinty,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
484,US,96,85.0,California,Sta. Rita Hills,Central Coast,Foxen++Sea+Smoke+Pinot+Noir+,Pinot Noir,Foxen,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
485,US,96,45.0,Washington,Columbia Valley (WA),Columbia Valley,Gramercy++Lagniappe+Syrah+,Syrah,Gramercy,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
486,US,96,150.0,California,Oakville,Napa,Vine+Cliff+++Rows+Cabernet+Sauvignon+,Cabernet Sauvignon,Vine Cliff,white-green-and-flinty,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]"
487,France,96,475.0,Bordeaux,Pomerol,,Château+Trotanoy+++Pomero,Bordeaux-style Red Blend,Château Trotanoy,,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
488,France,96,525.0,Burgundy,Chambertin Clos de Bèze,,Domaine+Perrot-Minot++Chambertin+Clos+de+Bèze+Grand+Cru++,Pinot Noir,Domaine Perrot-Minot,white-dry-and-nutty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]"
489,US,96,175.0,California,Diamond Mountain District,Napa,Diamond+Creek++Gravelly+Meadow+Cabernet+Sauvignon+,Cabernet Sauvignon,Diamond Creek,red-light-and-perfumed,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
490,US,96,62.0,California,Santa Maria Valley,Central Coast,Foxen++Solomon+Hills+Vineyard+Pinot+Noir+,Pinot Noir,Foxen,white-aromatic-and-floral,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
491,France,96,400.0,Burgundy,Bâtard-Montrachet,,Louis+Latour+++Bâtard-Montrache,Chardonnay,Louis Latour,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
492,US,96,90.0,California,Russian River Valley,Sonoma,Donum++Single+Vineyard+Reserve+Pinot+Noir+,Pinot Noir,Donum,red-rich-and-intense,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
493,France,96,0.0,Burgundy,Chevalier-Montrachet,,Louis+Latour+++Chevalier-Montrache,Chardonnay,Louis Latour,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
494,US,96,115.0,California,Fort Ross-Seaview,Sonoma,Wayfarer++Paige's+Ridge+Pinot+Noir+,Pinot Noir,Wayfarer,white-dry-and-nutty,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]"
495,US,96,58.0,California,Russian River Valley,Sonoma,Williams+Selyem++Heintz+Vineyard+Chardonnay+,Chardonnay,Williams Selyem,white-tropical-and-balanced,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
496,US,96,69.0,California,Russian River Valley,Sonoma,Williams+Selyem++Westside+Road+Neighbors+Pinot+Noir+,Pinot Noir,Williams Selyem,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
497,US,96,88.0,California,Mt. Harlan,Central Coast,Calera++Jensen+Pinot+Noir+,Pinot Noir,Calera,white-buttery-and-complex,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
498,Italy,96,146.0,Piedmont,Barolo,,Giuseppe+Rinaldi++Brunate++,Nebbiolo,Giuseppe Rinaldi,white-buttery-and-complex,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
499,France,96,216.0,Champagne,Champagne,,Salon++Le+Mesnil+Blanc+de+Blancs+Brut+Chardonnay+,Chardonnay,Salon,white-buttery-and-complex,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
500,France,96,0.0,Burgundy,Corton-Charlemagne,,Bouchard+Père+&+Fils+++Corton-Charlemagn,Chardonnay,Bouchard Père & Fils,white-green-and-flinty,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
501,US,96,85.0,California,Oakville,Napa,Piña++Ames+Vineyard+Cabernet+Sauvignon+,Cabernet Sauvignon,Piña,red-bold-and-structured,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
502,US,96,75.0,California,Sonoma Coast,Sonoma,Joseph+Phelps++Pastorale+Vineyard+Chardonnay+,Chardonnay,Joseph Phelps,red-light-and-perfumed,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
503,Spain,96,204.0,Northern Spain,Ribera del Duero,,Emilio+Moro++Malleolus+de+Sanchomartin++,Tinto del Pais,Emilio Moro,red-bold-and-structured,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
504,Australia,96,185.0,South Australia,South Australia,,Penfolds++Grange+Shiraz+,Shiraz,Penfolds,white-green-and-flinty,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
505,US,96,70.0,California,Knights Valley,Sonoma,Kendall-Jackson++Highlands+Estates+Trace+Ridge+Cabernet+Sauvignon+,Cabernet Sauvignon,Kendall-Jackson,white-buttery-and-complex,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]"
506,France,96,0.0,Bordeaux,Sauternes,,Château+Guiraud+++Sauterne,Bordeaux-style White Blend,Château Guiraud,white-tropical-and-balanced,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]"
507,US,96,72.0,Washington,Columbia Valley (WA),Columbia Valley,Sineann++Champoux+Vineyards+Block+One+Cabernet+Sauvignon+,Cabernet Sauvignon,Sineann,red-rich-and-intense,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
