Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,,,,,
westgear,0,2021-08-24,w,oregon,portland,ma,53,136,721,303,out,,,,,
westgear,0,2021-05-18,s,louisiana,neworleans,wsf,37,136,503,211,out,,,,,
sportsdirect,1,2021-09-05,w,idaho,boise,waf,40,136,544,299,out,,,,,
footlocker,0,2021-01-23,w,idaho,boise,msf,23,136,313,125,out,,,,,
footlocker,0,2021-08-23,w,arizona,phoenix,ma,45,136,612,226,out,,,,,
kohls,0,2021-12-22,w,arizona,phoenix,wsf,35,136,476,195,out,,,,,
kohls,0,2021-02-26,w,arizona,phoenix,maf,36,136,490,230,out,,,,,
kohls,0,2021-03-25,w,newmexico,albuquerque,maf,36,136,490,220,out,,,,,
kohls,0,2021-05-27,w,newmexico,albuquerque,maf,46,136,626,263,out,,,,,
kohls,0,2021-11-26,w,newmexico,albuquerque,waf,40,136,544,223,out,,,,,
sportsdirect,0,2021-05-14,se,georgia,atlanta,maf,36,136,490,220,out,,,,,
footlocker,2,2021-02-18,s,mississippi,jackson,ma,26,136,354,138,out,,,,,
footlocker,2,2021-03-16,s,mississippi,jackson,wsf,11,136,150,70,out,,,,,
footlocker,2,2021-03-16,s,mississippi,jackson,wa,17,136,231,125,out,,,,,
footlocker,2,2021-05-16,s,mississippi,jackson,wsf,26,136,354,152,out,,,,,
sportsdirect,1,2021-02-21,s,mississippi,jackson,wsf,11,136,150,63,out,,,,,
footlocker,2,2021-07-06,ne,rhodeisland,providence,wa,38,136,517,217,out,,,,,
amazon,2,2021-08-11,ne,vermont,burlington,wa,44,136,598,257,out,,,,,
footlocker,2,2021-06-30,mw,illinois,chicago,msf,46,135,621,342,on,,,,,
footlocker,2,2021-07-18,mw,illinois,chicago,msf,47,135,635,317,on,,,,,
sportsdirect,1,2021-08-28,s,texas,dallas,wa,32,135,432,272,on,,,,,
sportsdirect,1,2021-10-02,s,texas,dallas,ma,53,135,716,351,on,,,,,
footlocker,2,2021-11-21,ne,pennsylvania,philadelphia,msf,64,135,864,562,on,,,,,
westgear,0,2020-04-17,w,colorado,denver,waf,62,135,837,502,on,,,,,
westgear,0,2020-04-29,w,colorado,denver,waf,63,135,851,459,on,,,,,
westgear,0,2020-05-28,w,colorado,denver,wsf,46,135,621,217,on,,,,,
westgear,0,2020-07-15,w,washington,seattle,wsf,63,135,851,315,on,,,,,
footlocker,2,2020-10-23,mw,minnesota,minneapolis,msf,32,135,432,194,on,,,,,
sportsdirect,1,2021-03-13,mw,montana,billings,waf,32,135,432,246,on,,,,,
sportsdirect,1,2021-03-30,s,tennessee,knoxville,wsf,19,135,257,141,on,,,,,
sportsdirect,1,2021-08-28,s,alabama,birmingham,waf,34,135,459,312,on,,,,,
footlocker,0,2021-03-09,w,hawaii,honolulu,msf,44,135,594,238,on,,,,,
sportsdirect,0,2021-12-09,w,hawaii,honolulu,wsf,74,135,999,350,on,,,,,
walmart,0,2021-09-18,se,florida,orlando,maf,60,135,810,300,on,,,,,
westgear,2,2021-04-09,ne,newyork,albany,waf,37,135,500,205,on,,,,,
westgear,2,2021-10-10,ne,newyork,albany,waf,45,135,608,249,on,,,,,
kohls,2,2021-06-12,w,wyoming,cheyenne,ma,49,135,662,291,on,,,,,
kohls,2,2021-09-10,w,wyoming,cheyenne,waf,38,135,513,251,on,,,,,
kohls,2,2021-11-11,w,wyoming,cheyenne,waf,42,135,567,278,on,,,,,
footlocker,2,2021-12-10,w,wyoming,cheyenne,waf,44,135,594,291,on,,,,,
sportsdirect,2,2021-04-16,mw,michigan,detroit,wsf,27,135,365,153,on,,,,,
sportsdirect,2,2021-08-16,mw,michigan,detroit,ma,42,135,567,301,on,,,,,
footlocker,0,2021-10-23,w,arizona,phoenix,msf,41,135,554,266,on,,,,,
footlocker,0,2021-11-23,w,arizona,phoenix,msf,42,135,567,266,on,,,,,
kohls,0,2021-12-22,w,arizona,phoenix,wa,58,135,783,290,on,,,,,
kohls,0,2021-07-25,w,newmexico,albuquerque,waf,54,135,729,328,on,,,,,
sportsdirect,0,2021-01-13,w,newmexico,albuquerque,maf,39,135,527,269,on,,,,,
sportsdirect,0,2021-09-14,se,georgia,atlanta,wsf,42,135,567,266,on,,,,,
footlocker,0,2021-12-12,se,georgia,atlanta,wa,64,135,864,302,on,,,,,
amazon,2,2021-05-09,mw,ohio,columbus,maf,44,135,594,291,on,,,,,
amazon,2,2021-08-10,mw,ohio,columbus,ma,50,135,675,331,on,,,,,
amazon,2,2021-11-10,mw,ohio,columbus,waf,59,135,797,398,on,,,,,
amazon,2,2021-01-22,mw,ohio,columbus,msf,37,135,500,270,on,,,,,
footlocker,2,2021-06-18,s,mississippi,jackson,ma,57,135,770,346,on,,,,,
footlocker,2,2021-06-12,mw,southdakota,siouxfalls,msf,41,135,554,255,on,,,,,
footlocker,2,2021-12-16,ne,westvirginia,charleston,maf,52,135,702,365,on,,,,,
sportsdirect,2,2021-08-21,ne,maryland,baltimore,msf,48,135,648,343,on,,,,,
footlocker,2,2021-06-15,ne,delaware,wilmington,wa,56,135,756,401,on,,,,,
kohls,2,2021-11-14,ne,delaware,wilmington,msf,60,135,810,381,on,,,,,
sportsdirect,2,2021-12-06,ne,rhodeisland,providence,msf,54,135,729,365,on,,,,,
sportsdirect,2,2021-09-13,ne,massachusetts,boston,msf,53,135,716,301,on,,,,,
amazon,2,2021-08-18,ne,newhampshire,manchester,maf,58,135,783,423,on,,,,,
sportsdirect,1,2021-10-01,s,texas,dallas,waf,41,135,554,304,out,,,,,
westgear,0,2020-01-03,ne,pennsylvania,philadelphia,maf,35,135,473,146,out,,,,,
sportsdirect,1,2021-10-03,s,alabama,birmingham,waf,36,135,486,326,out,,,,,
footlocker,1,2021-02-04,w,idaho,boise,wa,26,135,351,183,out,,,,,
footlocker,1,2021-03-06,w,idaho,boise,wsf,20,135,270,103,out,,,,,
kohls,0,2021-12-22,w,arizona,phoenix,wa,43,135,581,163,out,,,,,
kohls,0,2021-05-27,w,newmexico,albuquerque,wsf,46,135,621,255,out,,,,,
sportsdirect,0,2021-09-14,se,georgia,atlanta,wsf,32,135,432,160,out,,,,,
sportsdirect,0,2021-09-14,se,georgia,atlanta,wa,46,135,621,186,out,,,,,
footlocker,2,2021-06-18,s,mississippi,jackson,ma,47,135,635,241,out,,,,,
sportsdirect,1,2021-01-23,s,mississippi,jackson,maf,18,135,243,97,out,,,,,
walmart,1,2021-08-20,s,arkansas,littlerock,wsf,40,135,540,238,out,,,,,
walmart,1,2021-09-19,s,arkansas,littlerock,maf,26,135,351,144,out,,,,,
westgear,1,2021-11-20,s,arkansas,littlerock,wa,53,135,716,322,out,,,,,
westgear,1,2021-07-19,s,oklahoma,oklahomacity,maf,35,135,473,180,out,,,,,
amazon,2,2021-08-18,ne,newhampshire,manchester,maf,39,135,527,247,out,,,,,
footlocker,2,2021-06-24,mw,illinois,chicago,msf,58,134,777,420,on,,,,,
sportsdirect,2,2021-03-08,mw,northdakota,fargo,msf,29,134,389,183,on,,,,,
westgear,2,2021-05-04,mw,wisconsin,milwaukee,msf,58,134,777,319,on,,,,,
westgear,0,2020-03-08,w,nevada,lasvegas,wa,68,133,904,235,on,,,,,
westgear,0,2020-03-12,w,nevada,lasvegas,waf,57,133,758,334,on,,,,,
westgear,0,2020-04-13,w,colorado,denver,wa,74,133,984,423,on,,,,,
westgear,0,2020-08-04,w,washington,seattle,ma,82,133,1091,414,on,,,,,
kohls,3,2021-03-03,mw,montana,billings,wa,56,133,745,283,on,,,,,
kohls,3,2021-03-06,mw,montana,billings,wsf,42,133,559,335,on,,,,,
sportsdirect,1,2021-03-21,s,tennessee,knoxville,wa,32,133,426,272,on,,,,,
sportsdirect,1,2021-04-24,s,tennessee,knoxville,waf,42,133,559,385,on,,,,,
sportsdirect,1,2021-04-25,s,tennessee,knoxville,ma,49,133,652,345,on,,,,,
sportsdirect,1,2021-05-12,s,tennessee,knoxville,waf,52,133,692,477,on,,,,,
footlocker,0,2021-06-10,w,hawaii,honolulu,waf,74,133,984,374,on,,,,,
westgear,2,2021-02-10,ne,newyork,albany,waf,37,133,492,207,on,,,,,
westgear,2,2021-03-08,ne,newyork,albany,ma,51,133,678,332,on,,,,,
kohls,2,2021-05-10,w,wyoming,cheyenne,ma,45,133,599,251,on,,,,,
sportsdirect,0,2021-12-23,se,virginia,richmond,ma,72,133,958,488,on,,,,,
sportsdirect,2,2021-05-15,mw,michigan,detroit,wsf,44,133,585,234,on,,,,,
westgear,2,2021-01-11,mw,missouri,st.louis,maf,23,133,306,144,on,,,,,
westgear,0,2021-12-23,w,oregon,portland,ma,72,133,958,479,on,,,,,
footlocker,1,2021-01-05,s,louisiana,neworleans,waf,33,133,439,233,on,,,,,
sportsdirect,1,2021-08-08,w,idaho,boise,ma,52,133,692,318,on,,,,,
footlocker,1,2021-12-04,w,idaho,boise,ma,50,133,665,326,on,,,,,
footlocker,0,2021-07-22,w,arizona,phoenix,wsf,51,133,678,319,on,,,,,
kohls,0,2021-01-26,w,arizona,phoenix,msf,33,133,439,215,on,,,,,
kohls,0,2021-09-27,w,newmexico,albuquerque,wa,59,133,785,282,on,,,,,
sportsdirect,2,2021-12-16,s,mississippi,jackson,waf,56,133,745,387,on,,,,,
kohls,1,2021-11-20,s,oklahoma,oklahomacity,msf,23,133,306,165,on,,,,,
sportsdirect,2,2021-09-10,mw,northdakota,fargo,msf,36,133,479,239,on,,,,,
footlocker,2,2021-09-07,mw,iowa,desmoines,msf,34,133,452,181,on,,,,,
westgear,2,2021-09-11,mw,indiana,indianapolis,msf,33,133,439,237,on,,,,,
westgear,2,2021-07-16,ne,westvirginia,charleston,wa,63,133,838,452,on,,,,,
kohls,2,2021-04-07,ne,newjersey,newark,msf,34,133,452,226,on,,,,,
amazon,2,2021-10-12,ne,vermont,burlington,msf,62,133,825,495,on,,,,,
westgear,0,2020-01-28,w,nevada,lasvegas,wsf,49,132,647,304,out,,,,,
westgear,0,2020-03-06,w,nevada,lasvegas,waf,43,132,568,199,out,,,,,
sportsdirect,1,2021-04-07,s,tennessee,knoxville,ma,33,132,436,179,out,,,,,
sportsdirect,1,2021-08-29,s,alabama,birmingham,ma,39,132,515,216,out,,,,,
walmart,0,2021-04-17,se,florida,orlando,wsf,49,132,647,220,out,,,,,
walmart,0,2021-05-18,se,florida,orlando,maf,46,132,607,170,out,,,,,
walmart,0,2021-05-18,se,florida,orlando,wsf,46,132,607,219,out,,,,,
footlocker,0,2021-08-24,se,virginia,richmond,ma,51,132,673,303,out,,,,,
westgear,2,2021-06-11,w,utah,saltlakecity,maf,18,132,238,95,out,,,,,
westgear,2,2021-06-11,w,utah,saltlakecity,waf,13,132,172,74,out,,,,,
westgear,2,2021-06-11,w,utah,saltlakecity,ma,24,132,317,117,out,,,,,
westgear,2,2021-09-12,w,utah,saltlakecity,wa,18,132,238,135,out,,,,,
westgear,2,2021-10-11,w,utah,saltlakecity,maf,14,132,185,74,out,,,,,
westgear,0,2021-01-24,w,utah,saltlakecity,wa,28,132,370,126,out,,,,,
westgear,0,2021-02-17,w,oregon,portland,wsf,34,132,449,193,out,,,,,
footlocker,0,2021-05-24,w,arizona,phoenix,wsf,41,132,541,206,out,,,,,
footlocker,0,2021-09-24,w,arizona,phoenix,wa,43,132,568,182,out,,,,,
kohls,0,2021-02-26,w,arizona,phoenix,wsf,35,132,462,185,out,,,,,
kohls,0,2021-05-27,w,newmexico,albuquerque,wa,56,132,739,214,out,,,,,
sportsdirect,0,2021-06-13,se,georgia,atlanta,waf,33,132,436,187,out,,,,,
sportsdirect,0,2021-09-14,se,georgia,atlanta,ma,36,132,475,176,out,,,,,
footlocker,2,2021-05-16,s,mississippi,jackson,ma,34,132,449,180,out,,,,,
walmart,2,2021-09-16,s,mississippi,jackson,ma,22,132,290,110,out,,,,,
sportsdirect,2,2021-11-17,s,mississippi,jackson,ma,59,132,779,312,out,,,,,
walmart,1,2021-08-20,s,arkansas,littlerock,waf,29,132,383,172,out,,,,,
walmart,1,2021-10-21,s,arkansas,littlerock,maf,14,132,185,74,out,,,,,
westgear,1,2021-10-21,s,arkansas,littlerock,wa,20,132,264,119,out,,,,,
westgear,1,2021-12-19,s,arkansas,littlerock,ma,50,132,660,264,out,,,,,
footlocker,2,2021-04-07,ne,rhodeisland,providence,msf,28,132,370,155,out,,,,,
sportsdirect,2,2021-07-13,ne,massachusetts,boston,wa,41,132,541,173,out,,,,,
sportsdirect,2,2021-10-15,ne,massachusetts,boston,msf,40,132,528,174,out,,,,,
amazon,2,2021-12-10,ne,vermont,burlington,maf,41,132,541,276,out,,,,,
kohls,3,2021-04-17,w,california,losangeles,ma,45,131,590,383,on,,,,,
sportsdirect,1,2021-09-08,s,texas,dallas,ma,49,131,642,289,on,,,,,
westgear,0,2020-01-31,w,nevada,lasvegas,wa,78,131,1022,358,on,,,,,
westgear,0,2020-03-21,w,colorado,denver,msf,27,131,354,170,on,,,,,
westgear,0,2020-04-02,w,colorado,denver,msf,55,131,721,339,on,,,,,
westgear,0,2020-04-08,w,colorado,denver,msf,55,131,721,440,on,,,,,
westgear,0,2020-04-24,w,colorado,denver,ma,67,131,878,614,on,,,,,
westgear,0,2020-05-27,w,colorado,denver,maf,48,131,629,252,on,,,,,
westgear,0,2020-06-02,w,washington,seattle,maf,47,131,616,240,on,,,,,
footlocker,2,2020-10-17,se,florida,miami,msf,33,131,432,195,on,,,,,
sportsdirect,1,2021-05-08,s,tennessee,knoxville,wa,43,131,563,400,on,,,,,
sportsdirect,1,2021-09-10,s,alabama,birmingham,ma,45,131,590,342,on,,,,,
sportsdirect,1,2021-09-24,s,alabama,birmingham,msf,29,131,380,228,on,,,,,
sportsdirect,1,2021-10-03,s,alabama,birmingham,waf,44,131,576,421,on,,,,,
amazon,2,2021-04-21,w,alaska,anchorage,msf,54,131,707,325,on,,,,,
amazon,2,2021-09-20,w,alaska,anchorage,msf,64,131,838,402,on,,,,,
westgear,2,2021-09-08,ne,newyork,albany,ma,51,131,668,321,on,,,,,
kohls,2,2021-01-14,ne,newyork,albany,waf,34,131,445,209,on,,,,,
kohls,2,2021-03-10,w,wyoming,cheyenne,maf,37,131,485,213,on,,,,,
kohls,2,2021-05-10,w,wyoming,cheyenne,waf,39,131,511,255,on,,,,,
kohls,2,2021-06-12,w,wyoming,cheyenne,wsf,38,131,498,224,on,,,,,
footlocker,2,2021-10-18,mw,missouri,st.louis,msf,34,131,445,227,on,,,,,
westgear,2,2021-02-11,w,utah,saltlakecity,wa,24,131,314,195,on,,,,,
westgear,2,2021-08-11,w,utah,saltlakecity,maf,34,131,445,209,on,,,,,
westgear,0,2021-11-24,w,oregon,portland,waf,51,131,668,307,on,,,,,
footlocker,0,2021-12-16,s,louisiana,neworleans,ma,82,131,1074,623,on,,,,,
footlocker,1,2021-02-04,w,idaho,boise,wa,34,131,445,245,on,,,,,
westgear,1,2021-07-06,w,idaho,boise,ma,53,131,694,333,on,,,,,
sportsdirect,1,2021-10-04,w,idaho,boise,wsf,41,131,537,274,on,,,,,
footlocker,0,2021-06-23,w,arizona,phoenix,wa,69,131,904,353,on,,,,,
sportsdirect,0,2021-12-25,w,newmexico,albuquerque,wa,72,131,943,330,on,,,,,
sportsdirect,0,2021-01-13,w,newmexico,albuquerque,msf,29,131,380,194,on,,,,,
sportsdirect,0,2021-09-14,se,georgia,atlanta,wa,59,131,773,309,on,,,,,
sportsdirect,0,2021-10-13,se,georgia,atlanta,msf,42,131,550,281,on,,,,,
sportsdirect,2,2021-04-03,se,northcarolina,charlotte,ma,42,131,550,275,on,,,,,
footlocker,2,2021-05-16,s,mississippi,jackson,maf,37,131,485,218,on,,,,,
sportsdirect,1,2021-01-23,s,mississippi,jackson,maf,25,131,328,147,on,,,,,
footlocker,2,2021-08-12,mw,southdakota,siouxfalls,msf,49,131,642,308,on,,,,,
footlocker,2,2021-08-06,mw,iowa,desmoines,msf,49,131,642,270,on,,,,,
westgear,2,2021-08-17,ne,westvirginia,charleston,msf,46,131,603,313,on,,,,,
footlocker,2,2021-07-20,ne,maryland,baltimore,msf,49,131,642,334,on,,,,,
footlocker,2,2021-04-14,ne,delaware,wilmington,msf,36,131,472,236,on,,,,,
kohls,2,2021-07-06,ne,newjersey,newark,wa,54,131,707,375,on,,,,,
amazon,2,2021-01-21,ne,vermont,burlington,msf,49,131,642,353,on,,,,,
amazon,2,2021-07-17,ne,newhampshire,manchester,maf,55,131,721,360,on,,,,,
sportsdirect,1,2021-05-06,s,tennessee,knoxville,waf,30,131,393,236,out,,,,,
sportsdirect,0,2021-03-16,se,florida,orlando,wa,48,131,629,296,out,,,,,
westgear,0,2021-02-17,s,louisiana,neworleans,wa,32,131,419,155,out,,,,,
footlocker,0,2021-08-23,w,arizona,phoenix,wa,48,131,629,176,out,,,,,
kohls,0,2021-03-25,w,newmexico,albuquerque,wa,44,131,576,179,out,,,,,
kohls,0,2021-10-26,w,newmexico,albuquerque,wa,57,131,747,231,out,,,,,
kohls,0,2021-11-26,w,newmexico,albuquerque,ma,54,131,707,262,out,,,,,
sportsdirect,0,2021-02-13,se,georgia,atlanta,wa,28,131,367,106,out,,,,,
westgear,1,2021-01-23,s,arkansas,littlerock,wsf,10,131,131,56,out,,,,,
westgear,1,2021-07-19,s,oklahoma,oklahomacity,wsf,33,131,432,186,out,,,,,
kohls,1,2021-12-19,s,oklahoma,oklahomacity,wsf,44,131,576,259,out,,,,,
footlocker,2,2021-12-03,ne,connecticut,hartford,maf,37,131,485,218,out,,,,,
amazon,2,2021-12-10,ne,vermont,burlington,wsf,44,131,576,231,out,,,,,
westgear,0,2020-02-11,w,nevada,lasvegas,ma,60,130,780,546,on,,,,,
westgear,0,2020-05-19,w,colorado,denver,wa,73,130,949,294,on,,,,,
kohls,3,2021-02-10,mw,montana,billings,wsf,49,130,637,376,on,,,,,
kohls,3,2021-03-09,mw,montana,billings,wa,55,130,715,286,on,,,,,
sportsdirect,1,2021-03-12,mw,montana,billings,wsf,27,130,351,158,on,,,,,
amazon,2,2021-07-20,w,alaska,anchorage,wa,67,130,871,392,on,,,,,
footlocker,0,2021-04-10,w,hawaii,honolulu,msf,59,130,767,276,on,,,,,
footlocker,0,2021-07-09,w,hawaii,honolulu,waf,73,130,949,380,on,,,,,
westgear,2,2021-05-08,ne,newyork,albany,waf,47,130,611,244,on,,,,,
footlocker,2,2021-07-17,mw,missouri,st.louis,maf,33,130,429,202,on,,,,,
westgear,1,2021-05-05,w,idaho,boise,waf,33,130,429,236,on,,,,,
footlocker,0,2021-04-23,w,arizona,phoenix,msf,48,130,624,281,on,,,,,
sportsdirect,0,2021-12-25,w,newmexico,albuquerque,wsf,59,130,767,376,on,,,,,
walmart,2,2021-09-16,s,mississippi,jackson,wa,32,130,416,258,on,,,,,
kohls,2,2021-05-06,ne,newjersey,newark,msf,48,130,624,293,on,,,,,
sportsdirect,2,2021-03-03,ne,connecticut,hartford,msf,39,130,507,254,on,,,,,
sportsdirect,2,2021-05-10,mw,northdakota,fargo,msf,55,129,710,341,on,,,,,
sportsdirect,2,2021-05-13,ne,massachusetts,boston,msf,53,129,684,294,on,,,,,
sportsdirect,1,2021-08-20,s,texas,dallas,waf,32,128,410,217,on,,,,,
sportsdirect,1,2021-09-01,s,texas,dallas,waf,29,128,371,219,on,,,,,
westgear,0,2020-01-07,w,nevada,lasvegas,wa,41,128,525,157,on,,,,,
westgear,0,2020-01-09,w,nevada,lasvegas,maf,43,128,550,220,on,,,,,
westgear,0,2020-03-20,w,colorado,denver,wa,37,128,474,123,on,,,,,
westgear,0,2020-05-16,w,colorado,denver,wsf,51,128,653,346,on,,,,,
kohls,3,2020-12-29,mw,minnesota,minneapolis,maf,43,128,550,231,on,,,,,
kohls,3,2021-01-11,mw,montana,billings,wsf,42,128,538,306,on,,,,,
sportsdirect,1,2021-08-09,s,alabama,birmingham,wsf,32,128,410,213,on,,,,,
sportsdirect,0,2021-12-09,w,hawaii,honolulu,ma,84,128,1075,280,on,,,,,
walmart,0,2021-05-18,se,florida,orlando,maf,60,128,768,307,on,,,,,
kohls,2,2021-10-12,w,wyoming,cheyenne,ma,54,128,691,304,on,,,,,
sportsdirect,2,2021-09-15,mw,michigan,detroit,ma,41,128,525,262,on,,,,,
footlocker,2,2021-07-17,mw,missouri,st.louis,wsf,29,128,371,171,on,,,,,
footlocker,2,2021-08-18,mw,missouri,st.louis,wa,36,128,461,300,on,,,,,
westgear,2,2021-07-10,w,utah,saltlakecity,ma,32,128,410,188,on,,,,,
westgear,0,2021-03-23,w,oregon,portland,msf,38,128,486,238,on,,,,,
westgear,0,2021-08-24,w,oregon,portland,ma,65,128,832,441,on,,,,,
westgear,0,2021-11-24,w,oregon,portland,wsf,42,128,538,269,on,,,,,
westgear,0,2021-08-17,s,louisiana,neworleans,waf,74,128,947,502,on,,,,,
footlocker,1,2021-02-04,s,louisiana,neworleans,wsf,34,128,435,178,on,,,,,
footlocker,0,2021-07-22,w,arizona,phoenix,ma,52,128,666,286,on,,,,,
footlocker,0,2021-09-24,w,arizona,phoenix,wsf,43,128,550,248,on,,,,,
kohls,0,2021-01-26,w,arizona,phoenix,wa,42,128,538,194,on,,,,,
sportsdirect,0,2021-07-12,se,georgia,atlanta,waf,46,128,589,300,on,,,,,
footlocker,0,2021-12-12,se,georgia,atlanta,waf,51,128,653,326,on,,,,,
amazon,2,2021-01-13,se,northcarolina,charlotte,ma,44,128,563,282,on,,,,,
amazon,2,2021-03-09,mw,ohio,columbus,wa,28,128,358,219,on,,,,,
footlocker,2,2021-03-16,s,mississippi,jackson,wsf,14,128,179,95,on,,,,,
walmart,2,2021-08-17,s,mississippi,jackson,waf,39,128,499,260,on,,,,,
sportsdirect,2,2021-01-09,mw,southdakota,siouxfalls,msf,33,128,422,190,on,,,,,
westgear,2,2021-04-21,ne,maryland,baltimore,msf,33,128,422,215,on,,,,,
sportsdirect,2,2021-09-20,ne,maryland,baltimore,msf,49,128,627,320,on,,,,,
footlocker,2,2021-08-14,ne,delaware,wilmington,maf,47,128,602,277,on,,,,,
footlocker,2,2021-10-15,ne,delaware,wilmington,msf,56,128,717,323,on,,,,,
sportsdirect,2,2021-07-13,ne,massachusetts,boston,wa,55,128,704,296,on,,,,,
kohls,3,2021-03-23,w,california,losangeles,ma,36,128,461,272,out,,,,,
sportsdirect,1,2021-10-08,s,texas,dallas,ma,30,128,384,154,out,,,,,
footlocker,2,2021-10-22,s,texas,dallas,msf,34,128,435,270,out,,,,,
westgear,0,2020-01-16,w,nevada,lasvegas,wsf,43,128,550,259,out,,,,,
westgear,0,2020-02-18,w,nevada,lasvegas,wa,55,128,704,183,out,,,,,
westgear,0,2020-02-23,w,nevada,lasvegas,ma,53,128,678,360,out,,,,,
westgear,0,2020-03-17,w,nevada,lasvegas,wsf,26,128,333,140,out,,,,,
sportsdirect,1,2021-03-19,s,tennessee,knoxville,waf,28,128,358,176,out,,,,,
sportsdirect,1,2021-03-31,s,tennessee,knoxville,waf,20,128,256,143,out,,,,,
walmart,0,2021-10-17,se,florida,orlando,wsf,43,128,550,187,out,,,,,
footlocker,0,2021-06-24,se,virginia,richmond,ma,68,128,870,400,out,,,,,
westgear,2,2021-05-12,w,utah,saltlakecity,maf,22,128,282,118,out,,,,,
westgear,2,2021-05-12,w,utah,saltlakecity,wa,32,128,410,233,out,,,,,
westgear,2,2021-06-11,w,utah,saltlakecity,wsf,13,128,166,62,out,,,,,
westgear,2,2021-07-10,w,utah,saltlakecity,waf,16,128,205,96,out,,,,,
westgear,0,2021-08-24,w,oregon,portland,waf,50,128,640,243,out,,,,,
westgear,0,2021-01-17,w,oregon,portland,wsf,33,128,422,182,out,,,,,
westgear,0,2021-05-18,s,louisiana,neworleans,maf,40,128,512,225,out,,,,,
westgear,0,2021-10-17,s,louisiana,neworleans,wsf,33,128,422,190,out,,,,,
footlocker,1,2021-02-04,s,louisiana,neworleans,wsf,28,128,358,125,out,,,,,
footlocker,0,2021-02-23,w,idaho,boise,maf,28,128,358,154,out,,,,,
footlocker,0,2021-09-24,w,arizona,phoenix,ma,41,128,525,173,out,,,,,
kohls,0,2021-12-22,w,arizona,phoenix,waf,32,128,410,168,out,,,,,
kohls,0,2021-06-26,w,newmexico,albuquerque,waf,37,128,474,189,out,,,,,
sportsdirect,0,2021-12-25,w,newmexico,albuquerque,ma,55,128,704,232,out,,,,,
sportsdirect,0,2021-07-12,se,georgia,atlanta,waf,39,128,499,225,out,,,,,
sportsdirect,0,2021-08-13,se,georgia,atlanta,wa,50,128,640,186,out,,,,,
footlocker,2,2021-03-16,s,mississippi,jackson,maf,20,128,256,100,out,,,,,
westgear,1,2021-11-20,s,arkansas,littlerock,waf,41,128,525,231,out,,,,,
westgear,1,2021-09-19,s,oklahoma,oklahomacity,maf,28,128,358,147,out,,,,,
kohls,1,2021-11-20,s,oklahoma,oklahomacity,wa,60,128,768,330,out,,,,,
kohls,1,2021-12-19,s,oklahoma,oklahomacity,wa,51,128,653,281,out,,,,,
sportsdirect,2,2021-05-03,ne,connecticut,hartford,wa,41,128,525,220,out,,,,,
sportsdirect,2,2021-06-05,ne,connecticut,hartford,wa,39,128,499,195,out,,,,,
sportsdirect,2,2021-08-04,ne,connecticut,hartford,maf,34,128,435,187,out,,,,,
footlocker,2,2021-09-06,ne,rhodeisland,providence,msf,39,128,499,210,out,,,,,
amazon,2,2021-12-13,ne,massachusetts,boston,wa,51,128,653,215,out,,,,,
amazon,2,2021-11-11,ne,vermont,burlington,wa,57,128,730,343,out,,,,,
amazon,2,2021-07-17,ne,newhampshire,manchester,wsf,37,128,474,170,out,,,,,
footlocker,2,2021-12-17,ne,newhampshire,manchester,maf,49,128,627,263,out,,,,,
footlocker,2,2021-12-17,ne,newhampshire,manchester,wsf,47,128,602,217,out,,,,,
amazon,2,2021-10-24,ne,maine,portland,msf,39,127,495,243,on,,,,,
sportsdirect,2,2021-03-13,ne,massachusetts,boston,msf,38,127,483,212,on,,,,,
sportsdirect,1,2021-10-01,s,texas,dallas,waf,56,126,706,459,on,,,,,
sportsdirect,1,2021-08-12,s,alabama,birmingham,wa,33,126,416,279,on,,,,,
amazon,2,2021-06-22,w,alaska,anchorage,wa,67,126,844,355,on,,,,,
walmart,0,2021-06-17,se,florida,orlando,ma,89,126,1121,359,on,,,,,
kohls,2,2021-03-10,w,wyoming,cheyenne,ma,47,126,592,266,on,,,,,
sportsdirect,2,2021-02-17,mw,michigan,detroit,ma,41,126,517,284,on,,,,,
sportsdirect,2,2021-03-15,mw,michigan,detroit,maf,32,126,403,218,on,,,,,
sportsdirect,2,2021-05-15,mw,michigan,detroit,waf,42,126,529,265,on,,,,,
sportsdirect,2,2021-11-16,mw,michigan,detroit,ma,59,126,743,409,on,,,,,
westgear,2,2021-12-17,mw,missouri,st.louis,wa,47,126,592,361,on,,,,,
kohls,0,2021-05-27,w,newmexico,albuquerque,wsf,56,126,706,332,on,,,,,
kohls,0,2021-08-26,w,newmexico,albuquerque,wa,70,126,882,335,on,,,,,
sportsdirect,0,2021-01-13,w,newmexico,albuquerque,wsf,38,126,479,215,on,,,,,
sportsdirect,0,2021-08-13,se,georgia,atlanta,ma,60,126,756,363,on,,,,,
amazon,2,2021-03-09,mw,ohio,columbus,maf,27,126,340,153,on,,,,,
amazon,2,2021-05-09,mw,ohio,columbus,ma,49,126,617,284,on,,,,,
amazon,2,2021-10-22,se,kentucky,louisville,msf,53,126,668,367,on,,,,,
walmart,1,2021-07-19,s,arkansas,littlerock,wsf,43,126,542,276,on,,,,,
walmart,1,2021-08-20,s,arkansas,littlerock,wsf,47,126,592,308,on,,,,,
walmart,1,2021-09-19,s,arkansas,littlerock,maf,39,126,491,236,on,,,,,
